Order_ID,Timestamp_Order_Placed,Timestamp_Prep_Finished,Timestamp_Driver_Departed,Timestamp_Delivered,Kitchen_ID,Item_ID,Distance_KM,Order_Value_USD,Customer_Rating
ORD-5335,2026-01-20 10:46:00,2026-01-20 10:58:24.874078,2026-01-20 11:04:47.417670,2026-01-20 11:29:23.851933,K02,104,8.04,18.76,3.0
ORD-5336,2026-02-13 20:53:00,2026-02-13 21:06:15.187855,2026-02-13 21:12:43.462790,2026-02-13 21:24:35.706619,K01,104,3.08,25.86,5.0
ORD-5337,2026-01-29 20:42:00,2026-01-29 20:56:43.208974,2026-01-29 21:00:14.030369,2026-01-29 21:25:23.822514,K01,101,9.96,44.33,4.5
ORD-5338,2026-01-11 13:29:00,2026-01-11 13:38:34.699377,2026-01-11 13:41:56.084891,2026-01-11 13:56:37.214362,K03,102,4.11,44.39,4.5
ORD-5339,2026-01-08 11:09:00,2026-01-08 11:25:48.711845,2026-01-08 11:34:16.301187,2026-01-08 11:46:45.152899,K01,101,2.33,41.82,4.5
ORD-5340,2026-01-20 11:37:00,2026-01-20 11:48:35.359937,2026-01-20 11:57:37.440562,2026-01-20 12:35:37.787000,K03,104,14.66,32.44,3.4
ORD-5341,2026-01-13 17:01:00,2026-01-13 17:07:53.046117,2026-01-13 17:12:58.937995,2026-01-13 17:35:30.523499,K02,105,7.5,17.89,5.0
ORD-5342,2026-02-27 11:47:00,2026-02-27 11:58:57.187842,2026-02-27 12:06:46.831991,2026-02-27 12:20:19.309755,K01,104,3.19,45.42,4.7
ORD-5343,2026-01-29 18:28:00,2026-01-29 18:37:08.376502,2026-01-29 18:43:35.306048,2026-01-29 19:02:01.315422,K02,104,4.57,45.19,5.0
ORD-5344,2026-02-05 12:03:00,2026-02-05 12:15:53.070402,2026-02-05 12:21:49.853957,2026-02-05 12:42:02.033582,K03,104,7.24,39.9,5.0
ORD-5345,2026-01-25 13:50:00,2026-01-25 13:57:17.931486,2026-01-25 14:00:38.176083,2026-01-25 14:34:07.332373,K03,103,13.69,37.54,1.5
ORD-5346,2026-01-25 11:16:00,2026-01-25 11:28:05.541032,2026-01-25 11:34:49.472561,2026-01-25 12:01:52.686305,K01,104,9.22,18.97,3.6
ORD-5347,2026-02-07 17:41:00,2026-02-07 17:49:33.250746,2026-02-07 17:58:55.910276,2026-02-07 18:16:46.850906,K01,103,6.14,20.39,2.7
ORD-5348,2026-01-01 19:10:00,2026-01-01 19:26:41.603457,2026-01-01 19:29:53.934980,2026-01-01 20:00:45.640142,K03,101,12.34,48.51,3.9
ORD-5349,2026-02-05 11:16:00,2026-02-05 11:23:23.142054,2026-02-05 11:31:11.925233,2026-02-05 11:54:21.378293,K02,102,8.36,28.03,3.2
ORD-5350,2026-02-11 21:12:00,2026-02-11 21:20:38.880267,2026-02-11 21:27:16.674665,2026-02-11 21:54:29.246314,K01,103,10.18,21.04,2.0
ORD-5351,2026-01-27 19:46:00,2026-01-27 19:52:26.205143,2026-01-27 20:00:40.381202,2026-01-27 20:17:58.670279,K02,102,5.43,35.58,4.9
ORD-5352,2026-02-14 14:21:00,2026-02-14 14:30:22.823616,2026-02-14 14:35:13.722288,2026-02-14 15:00:17.490252,K02,104,8.34,21.59,5.0
ORD-5353,2026-01-28 10:00:00,2026-01-28 10:09:36.791985,2026-01-28 10:17:10.708112,2026-01-28 10:49:56.011032,K01,104,13.21,20.59,3.5
ORD-5354,2026-02-18 22:10:00,2026-02-18 22:19:32.414016,2026-02-18 22:26:24.049140,2026-02-18 23:03:01.981141,K01,103,13.86,16.87,1.0
ORD-5355,2026-01-26 14:07:00,2026-01-26 14:16:53.075907,2026-01-26 14:22:21.033838,2026-01-26 14:56:54.221051,K02,104,14.53,28.96,3.6
ORD-5356,2026-01-17 21:55:00,2026-01-17 22:02:47.528517,2026-01-17 22:06:07.006340,2026-01-17 22:31:54.323332,K02,105,9.25,30.23,5.0
ORD-5357,2026-01-10 21:08:00,2026-01-10 21:24:36.660962,2026-01-10 21:34:14.508813,2026-01-10 22:01:05.076939,K01,101,9.67,39.23,3.0
ORD-5358,2026-01-27 21:49:00,2026-01-27 21:55:12.855246,2026-01-27 22:01:07.246655,2026-01-27 22:26:36.112941,K03,105,8.32,44.96,3.8
ORD-5359,2026-02-03 16:22:00,2026-02-03 16:29:07.074538,2026-02-03 16:35:55.387615,2026-02-03 16:44:36.199423,K02,105,1.04,27.49,5.0
ORD-5360,2026-01-21 21:54:00,2026-01-21 22:04:18.647478,2026-01-21 22:09:40.140980,2026-01-21 22:26:24.493725,K01,103,3.87,22.36,2.5
ORD-5361,2026-02-27 13:57:00,2026-02-27 14:09:36.546511,2026-02-27 14:11:59.619445,2026-02-27 14:22:38.405558,K03,104,2.58,46.71,5.0
ORD-5362,2026-01-26 12:10:00,2026-01-26 12:19:36.682793,2026-01-26 12:25:16.665439,2026-01-26 12:42:27.948617,K02,103,4.95,23.74,3.0
ORD-5363,2026-02-18 10:02:00,2026-02-18 10:08:10.342478,2026-02-18 10:10:47.070028,2026-02-18 10:32:02.535834,K01,102,5.81,31.43,4.8
ORD-5364,2026-01-01 15:06:00,2026-01-01 15:15:46.241964,2026-01-01 15:25:06.157089,2026-01-01 15:38:12.158144,K02,102,2.52,21.42,5.0
ORD-5365,2026-02-08 21:07:00,2026-02-08 21:15:42.897584,2026-02-08 21:24:00.817197,2026-02-08 22:01:10.718771,K03,102,14.77,39.73,3.1
ORD-5366,2026-01-03 13:45:00,2026-01-03 13:55:16.141039,2026-01-03 14:03:43.707992,2026-01-03 14:18:01.925108,K03,103,3.67,21.03,2.7
ORD-5367,2026-02-22 11:49:00,2026-02-22 11:53:05.889884,2026-02-22 11:59:14.658830,2026-02-22 12:10:37.876761,K02,105,3.19,29.8,5.0
ORD-5368,2026-01-11 14:53:00,2026-01-11 14:59:05.256136,2026-01-11 15:03:48.125869,2026-01-11 15:31:30.793976,K03,105,10.44,40.12,3.1
ORD-5369,2026-02-24 11:30:00,2026-02-24 11:40:00.161003,2026-02-24 11:46:57.194769,2026-02-24 12:02:41.069321,K03,104,4.23,28.11,4.9
ORD-5370,2026-01-31 10:15:00,2026-01-31 10:23:07.251719,2026-01-31 10:32:37.844833,2026-01-31 10:50:40.244872,K01,102,4.23,38.84,4.6
ORD-5371,2026-02-17 15:34:00,2026-02-17 15:50:56.371160,2026-02-17 15:57:09.397378,2026-02-17 16:18:55.813481,K02,101,7.79,38.2,5.0
ORD-5372,2026-01-29 16:20:00,2026-01-29 16:32:45.142501,2026-01-29 16:42:24.813093,2026-01-29 16:52:02.768653,K03,104,1.34,36.11,4.9
ORD-5373,2026-02-26 20:46:00,2026-02-26 20:52:38.457126,2026-02-26 20:59:30.500866,2026-02-26 21:33:23.952455,K03,102,12.59,30.28,3.7
ORD-5374,2026-02-05 16:28:00,2026-02-05 16:37:49.035818,2026-02-05 16:42:17.039835,2026-02-05 17:02:23.337644,K01,102,6.81,35.15,4.8
ORD-5375,2026-02-28 21:49:00,2026-02-28 21:59:55.866924,2026-02-28 22:06:55.264759,2026-02-28 22:35:10.398850,K02,104,10.7,31.52,3.3
ORD-5376,2026-01-11 11:30:00,2026-01-11 11:42:31.328217,2026-01-11 11:52:20.754688,2026-01-11 12:23:06.022501,K02,104,11.22,29.88,3.9
ORD-5377,2026-01-04 13:27:00,2026-01-04 13:35:53.455148,2026-01-04 13:38:17.538566,2026-01-04 14:08:31.031330,K02,103,10.24,16.1,2.1
ORD-5378,2026-01-09 15:09:00,2026-01-09 15:14:03.868797,2026-01-09 15:16:23.867486,2026-01-09 15:42:49.411297,K01,105,9.58,39.19,5.0
ORD-5379,2026-01-28 11:01:00,2026-01-28 11:11:02.379836,2026-01-28 11:13:44.946206,2026-01-28 11:34:01.901821,K03,103,7.13,42.03,2.9
ORD-5380,2026-02-22 10:20:00,2026-02-22 10:24:15.253351,2026-02-22 10:31:08.646212,2026-02-22 10:44:34.683367,K03,105,2.36,28.83,4.5
ORD-5381,2026-02-26 18:28:00,2026-02-26 18:37:22.243928,2026-02-26 18:44:54.657445,2026-02-26 19:08:40.188128,K03,102,9.01,40.35,3.6
ORD-5382,2026-01-11 13:04:00,2026-01-11 13:16:57.386633,2026-01-11 13:26:27.992334,2026-01-11 13:37:07.506882,K03,104,2.47,21.43,5.0
ORD-5383,2026-02-03 19:34:00,2026-02-03 19:44:10.963323,2026-02-03 19:46:25.298730,2026-02-03 20:10:27.066702,K01,104,7.86,46.32,5.0
ORD-5384,2026-02-22 20:51:00,2026-02-22 21:05:22.955275,2026-02-22 21:08:05.144642,2026-02-22 21:25:33.698966,K02,101,4.61,34.64,4.9
ORD-5385,2026-01-14 17:14:00,2026-01-14 17:20:42.747177,2026-01-14 17:25:44.839645,2026-01-14 17:48:37.077594,K01,105,7.62,46.58,5.0
ORD-5386,2026-02-14 18:56:00,2026-02-14 19:02:25.748779,2026-02-14 19:10:00.866272,2026-02-14 19:20:19.051991,K01,102,2.51,35.23,5.0
ORD-5387,2026-01-03 20:01:00,2026-01-03 20:10:30.596291,2026-01-03 20:19:25.183991,2026-01-03 20:44:27.202728,K02,104,8.26,22.47,3.8
ORD-5388,2026-02-28 13:17:00,2026-02-28 13:22:15.791269,2026-02-28 13:30:44.901067,2026-02-28 13:59:54.818051,K02,105,11.71,19.87,3.7
ORD-5389,2026-01-06 19:12:00,2026-01-06 19:19:05.680907,2026-01-06 19:24:10.085080,2026-01-06 19:45:18.613353,K01,103,7.32,26.68,2.0
ORD-5390,2026-03-01 11:43:00,2026-03-01 11:53:46.901051,2026-03-01 12:02:18.768826,2026-03-01 12:26:26.708018,K02,104,7.39,32.2,3.0
ORD-5391,2026-01-11 19:59:00,2026-01-11 20:07:18.074214,2026-01-11 20:09:31.279773,2026-01-11 20:21:55.252568,K01,102,1.93,30.93,4.9
ORD-5392,2026-01-01 11:39:00,2026-01-01 11:50:38.510037,2026-01-01 11:58:10.312138,2026-01-01 12:34:05.978898,K01,104,13.28,32.57,3.8
ORD-5393,2026-01-14 17:03:00,2026-01-14 17:17:23.346040,2026-01-14 17:19:29.023810,2026-01-14 17:48:38.917161,K01,101,11.76,28.3,3.2
ORD-5394,2026-02-22 21:51:00,2026-02-22 22:07:14.566694,2026-02-22 22:09:57.429815,2026-02-22 22:29:12.935789,K03,101,5.04,30.35,5.0
ORD-5395,2026-01-09 11:10:00,2026-01-09 11:20:51.195604,2026-01-09 11:25:29.987691,2026-01-09 11:37:32.802107,K01,104,1.24,15.14,4.9
ORD-5396,2026-03-02 22:57:00,2026-03-02 23:08:12.490477,2026-03-02 23:17:13.958189,2026-03-02 23:42:03.906851,K03,104,8.45,42.29,3.5
ORD-5397,2026-01-11 17:48:00,2026-01-11 17:57:45.898630,2026-01-11 18:02:16.286737,2026-01-11 18:37:04.095920,K01,104,13.63,47.87,3.7
ORD-5398,2026-01-20 21:38:00,2026-01-20 21:44:25.122440,2026-01-20 21:50:24.692386,2026-01-20 22:01:01.482749,K03,102,1.01,28.31,4.6
ORD-5399,2026-01-19 18:50:00,2026-01-19 18:57:26.098453,2026-01-19 19:02:27.613506,2026-01-19 19:28:27.455936,K02,102,10.28,42.47,4.0
ORD-5400,2026-01-11 21:13:00,2026-01-11 21:29:57.288330,2026-01-11 21:33:48.977478,2026-01-11 21:47:44.642068,K03,101,2.35,21.68,5.0
ORD-5401,2026-02-28 15:37:00,2026-02-28 15:47:23.488287,2026-02-28 15:51:36.547819,2026-02-28 16:06:32.687017,K01,103,3.19,33.88,3.5
ORD-5402,2026-01-19 17:17:00,2026-01-19 17:29:50.862906,2026-01-19 17:32:42.238135,2026-01-19 17:55:54.384103,K02,104,6.72,20.33,4.6
ORD-5403,2026-02-21 19:50:00,2026-02-21 20:00:31.023090,2026-02-21 20:08:03.079350,2026-02-21 20:37:48.093520,K01,103,11.77,17.97,1.7
ORD-5404,2026-01-03 10:23:00,2026-01-03 10:31:56.302918,2026-01-03 10:37:02.752756,2026-01-03 11:07:55.198907,K02,102,11.6,42.33,3.4
ORD-5405,2026-01-17 16:11:00,2026-01-17 16:18:56.413869,2026-01-17 16:21:40.117107,2026-01-17 16:40:05.288189,K02,103,6.41,35.87,3.3
ORD-5406,2026-02-23 13:12:00,2026-02-23 13:28:16.328934,2026-02-23 13:32:22.115767,2026-02-23 13:44:00.589383,K02,101,1.44,29.54,4.9
ORD-5407,2026-02-28 17:51:00,2026-02-28 18:01:15.227227,2026-02-28 18:07:41.635575,2026-02-28 18:28:13.398659,K01,104,6.06,46.82,4.7
ORD-5408,2026-01-19 20:24:00,2026-01-19 20:36:58.019435,2026-01-19 20:44:45.792776,2026-01-19 21:04:16.662768,K01,104,5.48,19.54,4.7
ORD-5409,2026-01-18 21:32:00,2026-01-18 21:39:15.482158,2026-01-18 21:45:49.140625,2026-01-18 22:11:18.044974,K03,102,8.59,48.37,3.6
ORD-5410,2026-01-29 19:59:00,2026-01-29 20:14:06.822855,2026-01-29 20:19:44.483159,2026-01-29 20:44:52.892983,K01,101,8.19,23.55,3.6
ORD-5411,2026-01-17 16:51:00,2026-01-17 16:59:00.754243,2026-01-17 17:03:16.378558,2026-01-17 17:26:06.859146,K01,102,8.29,24.91,4.8
ORD-5412,2026-01-19 14:45:00,2026-01-19 14:55:56.339896,2026-01-19 15:04:09.027837,2026-01-19 15:35:37.442192,K01,103,11.31,36.01,1.4
ORD-5413,2026-02-22 10:05:00,2026-02-22 10:10:35.330435,2026-02-22 10:18:58.477615,2026-02-22 10:45:46.858492,K01,105,9.01,41.16,3.9
ORD-5414,2026-01-13 17:28:00,2026-01-13 17:38:02.886877,2026-01-13 17:47:19.894020,2026-01-13 18:02:22.791893,K02,104,2.65,28.38,4.7
ORD-5415,2026-01-01 20:23:00,2026-01-01 20:32:18.518464,2026-01-01 20:35:48.469173,2026-01-01 21:01:15.414738,K01,104,7.99,46.92,4.8
ORD-5416,2026-02-15 22:18:00,2026-02-15 22:26:19.395513,2026-02-15 22:32:30.032076,2026-02-15 22:47:24.633311,K02,103,2.61,48.38,2.7
ORD-5417,2026-01-06 21:11:00,2026-01-06 21:17:15.671843,2026-01-06 21:24:02.625740,2026-01-06 21:58:57.002133,K01,105,13.42,43.49,3.1
ORD-5418,2026-01-10 18:07:00,2026-01-10 18:16:35.525124,2026-01-10 18:23:34.424028,2026-01-10 18:53:51.672622,K02,104,10.24,17.9,3.8
ORD-5419,2026-01-13 14:59:00,2026-01-13 15:07:56.356525,2026-01-13 15:14:04.952427,2026-01-13 15:28:06.019602,K02,102,3.44,35.91,5.0
ORD-5420,2026-01-07 10:13:00,2026-01-07 10:19:18.323711,2026-01-07 10:24:42.031657,2026-01-07 10:47:21.741348,K03,105,6.55,16.6,5.0
ORD-5421,2026-01-29 15:11:00,2026-01-29 15:26:03.637625,2026-01-29 15:30:18.164847,2026-01-29 15:49:08.296616,K02,101,4.77,48.87,5.0
ORD-5422,2026-01-19 13:30:00,2026-01-19 13:35:00.845221,2026-01-19 13:38:18.530773,2026-01-19 14:10:36.400347,K03,105,13.62,48.66,3.5
ORD-5423,2026-02-07 18:12:00,2026-02-07 18:17:36.943795,2026-02-07 18:21:23.011858,2026-02-07 18:58:34.752200,K01,105,14.99,31.61,3.8
ORD-5424,2026-02-11 11:49:00,2026-02-11 11:53:09.842111,2026-02-11 11:56:33.669655,2026-02-11 12:25:40.205870,K03,105,9.77,23.74,3.5
ORD-5425,2026-02-27 15:33:00,2026-02-27 15:38:12.908651,2026-02-27 15:44:09.668889,2026-02-27 16:07:26.439461,K02,105,7.53,25.3,5.0
ORD-5426,2026-02-08 20:36:00,2026-02-08 20:51:26.677106,2026-02-08 21:00:49.140904,2026-02-08 21:34:42.873020,K02,101,13.9,16.71,3.1
ORD-5427,2026-01-17 16:29:00,2026-01-17 16:39:13.564184,2026-01-17 16:44:33.597660,2026-01-17 17:06:39.179438,K02,104,7.26,38.38,5.0
ORD-5428,2026-01-21 17:51:00,2026-01-21 17:59:38.514442,2026-01-21 18:06:39.274725,2026-01-21 18:41:16.334441,K01,103,12.95,49.27,1.0
ORD-5429,2026-01-02 10:34:00,2026-01-02 10:49:05.559406,2026-01-02 10:56:47.270529,2026-01-02 11:33:37.428502,K02,101,14.61,47.02,3.1
ORD-5430,2026-02-25 14:24:00,2026-02-25 14:35:56.937365,2026-02-25 14:38:36.593906,2026-02-25 14:53:05.697895,K01,104,4.45,38.73,4.5
ORD-5431,2026-01-01 20:13:00,2026-01-01 20:18:36.178627,2026-01-01 20:21:21.544186,2026-01-01 20:51:51.333737,K01,105,11.84,48.02,3.5
ORD-5432,2026-02-15 18:33:00,2026-02-15 18:45:23.212029,2026-02-15 18:47:59.337255,2026-02-15 19:07:33.803733,K02,104,5.45,40.05,5.0
ORD-5433,2026-02-01 13:47:00,2026-02-01 13:57:54.249191,2026-02-01 14:04:30.770358,2026-02-01 14:20:13.499396,K01,103,4.19,29.2,2.5
ORD-5434,2026-01-03 13:13:00,2026-01-03 13:19:26.699055,2026-01-03 13:28:09.511385,2026-01-03 14:02:51.568310,K03,102,13.4,37.86,3.4
ORD-5435,2026-02-19 20:03:00,2026-02-19 20:12:50.550238,2026-02-19 20:22:06.573846,2026-02-19 20:38:39.026101,K03,104,4.97,40.52,4.9
ORD-5436,2026-01-12 16:05:00,2026-01-12 16:18:45.317396,2026-01-12 16:26:14.801573,2026-01-12 17:00:18.695406,K02,101,12.73,28.22,3.7
ORD-5437,2026-01-16 14:42:00,2026-01-16 14:53:27.246355,2026-01-16 14:57:40.558076,2026-01-16 15:20:59.455889,K01,104,7.99,22.22,4.9
ORD-5438,2026-02-07 13:39:00,2026-02-07 13:54:08.184171,2026-02-07 14:04:00.698529,2026-02-07 14:38:09.112439,K03,101,13.51,34.82,3.7
ORD-5439,2026-02-10 12:23:00,2026-02-10 12:30:06.050418,2026-02-10 12:32:28.244857,2026-02-10 12:56:04.143175,K02,103,8.3,23.72,2.1
ORD-5440,2026-02-12 19:57:00,2026-02-12 20:03:06.579177,2026-02-12 20:09:40.309401,2026-02-12 20:29:45.011907,K02,102,7.22,17.69,4.6
ORD-5441,2026-02-04 21:46:00,2026-02-04 21:55:18.853621,2026-02-04 22:02:25.420348,2026-02-04 22:38:00.127256,K03,102,13.39,16.56,3.7
ORD-5442,2026-02-17 15:39:00,2026-02-17 15:46:03.185995,2026-02-17 15:55:20.061651,2026-02-17 16:11:32.863500,K03,102,4.93,16.67,4.9
ORD-5443,2026-02-19 13:23:00,2026-02-19 13:34:08.730384,2026-02-19 13:43:54.489200,2026-02-19 14:01:08.918623,K02,104,5.72,44.47,4.7
ORD-5444,2026-02-05 18:46:00,2026-02-05 18:56:09.356993,2026-02-05 19:00:14.733438,2026-02-05 19:34:34.887266,K03,104,13.48,49.81,3.2
ORD-5445,2026-02-11 19:04:00,2026-02-11 19:11:54.734391,2026-02-11 19:16:58.869546,2026-02-11 19:38:50.858529,K02,103,7.36,44.67,1.8
ORD-5446,2026-02-05 16:37:00,2026-02-05 16:49:10.404533,2026-02-05 16:52:56.348178,2026-02-05 17:03:54.424227,K02,104,1.22,18.91,5.0
ORD-5447,2026-02-20 19:39:00,2026-02-20 19:50:22.376775,2026-02-20 19:57:16.261961,2026-02-20 20:17:44.953980,K03,102,5.37,17.22,5.0
ORD-5448,2026-01-21 19:47:00,2026-01-21 19:54:39.972682,2026-01-21 19:57:17.824994,2026-01-21 20:08:56.609004,K01,103,1.27,45.17,5.0
ORD-5449,2026-01-18 10:11:00,2026-01-18 10:20:00.546341,2026-01-18 10:22:51.151519,2026-01-18 10:58:41.809580,K02,102,13.64,22.82,3.8
ORD-5450,2026-01-22 16:40:00,2026-01-22 16:55:50.417105,2026-01-22 16:59:23.379192,2026-01-22 17:29:21.710150,K01,101,11.89,39.36,3.9
ORD-5451,2026-01-14 10:09:00,2026-01-14 10:19:17.292822,2026-01-14 10:26:37.558344,2026-01-14 11:01:27.438651,K02,104,14.47,49.43,3.4
ORD-5452,2026-02-13 14:18:00,2026-02-13 14:24:54.420280,2026-02-13 14:27:35.415512,2026-02-13 14:40:15.839288,K01,102,1.9,35.21,5.0
ORD-5453,2026-01-31 18:24:00,2026-01-31 18:30:50.455261,2026-01-31 18:40:44.614600,2026-01-31 19:05:29.834913,K03,102,7.86,25.12,3.2
ORD-5454,2026-01-31 17:10:00,2026-01-31 17:25:48.777521,2026-01-31 17:32:25.677213,2026-01-31 18:07:12.536868,K03,101,12.53,31.5,3.4
ORD-5455,2026-01-27 10:12:00,2026-01-27 10:23:11.988502,2026-01-27 10:26:54.144221,2026-01-27 10:53:25.518864,K03,104,8.8,40.42,3.9
ORD-5456,2026-01-28 19:50:00,2026-01-28 19:55:42.316857,2026-01-28 19:59:26.994657,2026-01-28 20:09:55.497936,K03,105,2.29,26.52,4.8
ORD-5457,2026-02-09 15:17:00,2026-02-09 15:26:23.036062,2026-02-09 15:29:42.438239,2026-02-09 15:44:13.235069,K03,102,4.28,48.53,5.0
ORD-5458,2026-01-16 16:23:00,2026-01-16 16:31:04.139955,2026-01-16 16:33:24.870119,2026-01-16 16:49:35.370581,K03,103,4.59,34.93,3.3
ORD-5459,2026-01-10 11:44:00,2026-01-10 11:53:01.100299,2026-01-10 12:02:05.785692,2026-01-10 12:38:16.050952,K03,104,13.68,30.06,3.1
ORD-5460,2026-02-25 13:19:00,2026-02-25 13:26:04.914184,2026-02-25 13:34:56.019975,2026-02-25 14:10:44.968187,K03,105,13.87,16.63,3.1
ORD-5461,2026-02-04 10:26:00,2026-02-04 10:35:53.268151,2026-02-04 10:43:23.162991,2026-02-04 10:56:44.908262,K02,104,3.47,22.71,5.0
ORD-5462,2026-01-01 20:14:00,2026-01-01 20:22:43.894402,2026-01-01 20:26:49.012003,2026-01-01 20:37:20.098550,K02,103,1.78,46.22,5.0
ORD-5463,2026-02-05 21:04:00,2026-02-05 21:13:18.167969,2026-02-05 21:23:15.613538,2026-02-05 21:55:16.004368,K02,102,11.02,42.53,3.6
ORD-5464,2026-02-13 16:33:00,2026-02-13 16:42:33.896717,2026-02-13 16:50:40.142560,2026-02-13 17:09:51.607223,K01,104,6.75,42.94,4.6
ORD-5465,2026-01-24 15:44:00,2026-01-24 15:54:34.904418,2026-01-24 16:01:21.781615,2026-01-24 16:10:41.526359,K01,104,1.62,18.79,4.7
ORD-5466,2026-01-05 10:28:00,2026-01-05 10:34:21.156401,2026-01-05 10:44:17.593354,2026-01-05 10:55:02.474224,K03,105,1.66,29.92,4.8
ORD-5467,2026-02-08 21:26:00,2026-02-08 21:37:09.703910,2026-02-08 21:47:09.222140,2026-02-08 22:17:54.879370,K01,104,11.6,28.18,3.3
ORD-5468,2026-01-27 16:00:00,2026-01-27 16:15:36.386370,2026-01-27 16:21:10.636018,2026-01-27 16:44:00.176070,K03,101,8.25,44.76,5.0
ORD-5469,2026-02-07 21:50:00,2026-02-07 21:57:58.388647,2026-02-07 22:04:07.144090,2026-02-07 22:38:14.508021,K02,103,13.27,35.87,1.1
ORD-5470,2026-01-18 21:46:00,2026-01-18 21:53:59.254155,2026-01-18 21:58:07.704131,2026-01-18 22:24:07.327953,K03,102,10.43,19.85,3.0
ORD-5471,2026-01-11 14:00:00,2026-01-11 14:16:48.340343,2026-01-11 14:26:09.309775,2026-01-11 14:44:47.710992,K02,101,5.58,35.67,5.0
ORD-5472,2026-02-01 18:58:00,2026-02-01 19:07:13.868010,2026-02-01 19:09:41.479154,2026-02-01 19:44:30.839272,K02,104,13.43,39.49,3.0
ORD-5473,2026-01-09 20:10:00,2026-01-09 20:30:08.886666,2026-01-09 20:35:56.859903,2026-01-09 20:46:55.084516,K03,101,1.07,49.94,5.0
ORD-5474,2026-02-09 10:36:00,2026-02-09 10:51:54.102552,2026-02-09 10:54:46.056464,2026-02-09 11:32:24.324690,K01,101,14.25,41.36,3.8
ORD-5475,2026-01-09 21:39:00,2026-01-09 22:01:43.895224,2026-01-09 22:04:09.936481,2026-01-09 22:32:11.216337,K02,101,10.05,44.53,3.9
ORD-5476,2026-01-06 16:36:00,2026-01-06 16:45:17.851357,2026-01-06 16:49:47.971647,2026-01-06 17:16:44.015144,K01,102,9.72,31.04,3.8
ORD-5477,2026-02-22 10:57:00,2026-02-22 11:12:19.681966,2026-02-22 11:21:25.624917,2026-02-22 11:34:26.100461,K02,101,2.92,26.8,5.0
ORD-5478,2026-01-04 12:53:00,2026-01-04 13:02:30.037880,2026-01-04 13:10:27.304510,2026-01-04 13:41:19.688356,K01,103,11.8,32.45,1.0
ORD-5479,2026-01-24 13:43:00,2026-01-24 13:52:53.706233,2026-01-24 13:59:39.535888,2026-01-24 14:20:51.315335,K03,102,7.69,40.47,4.9
ORD-5480,2026-02-02 15:38:00,2026-02-02 15:44:34.368975,2026-02-02 15:52:27.912483,2026-02-02 16:05:19.537928,K03,105,3.31,15.86,4.9
ORD-5481,2026-01-12 19:19:00,2026-01-12 19:27:37.925501,2026-01-12 19:36:34.150245,2026-01-12 20:10:47.286869,K02,102,14.45,42.07,3.7
ORD-5482,2026-01-19 13:51:00,2026-01-19 14:00:41.366990,2026-01-19 14:07:50.321424,2026-01-19 14:22:31.521835,K03,102,2.65,30.14,5.0
ORD-5483,2026-01-24 19:54:00,2026-01-24 20:03:07.407881,2026-01-24 20:09:43.869131,2026-01-24 20:28:47.719341,K02,102,4.83,41.09,5.0
ORD-5484,2026-02-18 18:06:00,2026-02-18 18:20:00.114877,2026-02-18 18:28:59.087006,2026-02-18 18:51:12.963147,K02,101,6.75,27.31,3.4
ORD-5485,2026-01-23 21:15:00,2026-01-23 21:30:31.580777,2026-01-23 21:40:13.564611,2026-01-23 22:17:24.113920,K02,104,13.71,43.72,3.6
ORD-5486,2026-02-20 17:47:00,2026-02-20 17:56:26.318481,2026-02-20 17:58:26.514338,2026-02-20 18:29:58.108951,K02,102,12.79,29.77,3.4
ORD-5487,2026-02-15 22:21:00,2026-02-15 22:30:36.046400,2026-02-15 22:39:14.419978,2026-02-15 23:08:19.950717,K01,103,10.11,21.27,1.2
ORD-5488,2026-01-01 10:39:00,2026-01-01 10:44:45.237134,2026-01-01 10:53:18.059776,2026-01-01 11:20:43.318484,K03,105,9.41,21.78,3.9
ORD-5489,2026-02-20 18:32:00,2026-02-20 18:47:13.316517,2026-02-20 18:54:48.637785,2026-02-20 19:15:19.323106,K01,104,6.69,27.17,4.8
ORD-5490,2026-01-26 15:53:00,2026-01-26 16:00:08.204478,2026-01-26 16:07:15.299748,2026-01-26 16:39:15.807717,K02,105,11.94,48.79,3.0
ORD-5491,2026-02-28 12:20:00,2026-02-28 12:29:21.626860,2026-02-28 12:38:56.430114,2026-02-28 13:15:40.047118,K02,102,13.49,33.03,3.5
ORD-5492,2026-01-22 11:30:00,2026-01-22 11:44:05.140047,2026-01-22 11:53:24.172759,2026-01-22 12:24:20.880426,K01,101,12.77,39.21,3.1
ORD-5493,2026-02-07 15:48:00,2026-02-07 15:55:58.924046,2026-02-07 16:04:38.403510,2026-02-07 16:14:47.359260,K03,102,1.85,44.89,4.6
ORD-5494,2026-01-31 12:52:00,2026-01-31 13:04:22.443095,2026-01-31 13:13:42.674702,2026-01-31 13:28:24.056420,K01,104,2.48,43.19,4.7
ORD-5495,2026-01-15 15:19:00,2026-01-15 15:26:08.202893,2026-01-15 15:34:17.027997,2026-01-15 15:44:07.716615,K03,102,2.26,36.16,5.0
ORD-5496,2026-02-21 12:36:00,2026-02-21 12:52:40.128640,2026-02-21 13:00:11.016138,2026-02-21 13:23:16.950407,K01,101,6.82,21.18,3.8
ORD-5497,2026-01-20 17:03:00,2026-01-20 17:08:23.139578,2026-01-20 17:13:09.103434,2026-01-20 17:44:07.875981,K02,105,11.86,42.83,3.8
